Sku,Ltv Sales Adjusted Margin Dollars,Ltv Purchases Cnt,Total Amt,Ltv Sales,Ltv Return Cnt,Ltv Margin Dollars
10,107.394,1,665.84,665.84,0,62.72
2,76.834,2,191.08,571.07,0,20.54
2,5.001,9,8.98,735.72,0,-8.86
3,255.651,8,44.27,785.07,0,176.78
2,121.719,3,579.98,875.95,0,26.93
1,88.002,2,18.99,278.96,0,50.88
1,7.837,2,17.99,41.97,0,7.34
7,77.294,3,95.81,176.25,0,62.85
4,152.592,1,499.96,499.96,0,115.72
1,5.913,1,6.99,6.99,0,5.71
8,129.625,4,179.92,565.39,0,70.72
2,121.565,2,259.98,384.96,1,91.7
1,-7.4,1,359.99,359.99,0,-7.4
3,28.667,1,61.97,61.97,0,16.8
1,37.195,1,99.99,99.99,0,34.99
3,69.555,3,53.97,157.87,1,37.72
1,271.728,4,349.99,"1,059.94",1,173.69
1,6.188,1,15.99,15.99,0,5.24
1,32.342,4,17.99,60.96,3,30.97
5,183.507,7,689.97,"1,929.80",3,-65.4
7,193.474,4,117.75,620.15,1,49.45
2,162.706,3,559.98,768.94,1,117.45
1,8.801,1,64.99,64.99,0,-9.01
1,-16.182,3,23.96,35.95,1,-16.54
2,72.521,3,33.98,301.96,0,62.46
1,91.755,5,9.99,199.91,0,73.23
2,-89.4,1,104.98,104.98,0,-95.65
1,335.697,4,29.99,"1,639.89",2,108.28
1,-7.01,1,359.99,359.99,0,-7.01
2,44.865,1,66.98,66.98,0,41.31
1,106.769,7,149.99,798.82,0,83.94
1,163.179,7,89.99,919.91,0,102.74
7,279.971,2,"1,541.93","1,549.92",1,120.97
4,37.805,2,43.96,71.92,0,34.74
1,11.834,4,4.99,"1,671.90",3,-23.02
2,179.675,2,964.98,"1,021.93",0,14.8
1,-85.055,2,229.99,309.98,0,-106.66
1,94.688,5,14.99,344.92,0,71.45
2,30.782,1,73.98,73.98,0,27.99
2,133.712,4,34.98,363.89,4,125.11
5,-140.722,12,634.95,"2,859.70",3,-275.64
1,27.302,1,214.99,214.99,0,15.99
2,13.955,1,499.98,499.98,0,-142.92
2,47.33,1,329.98,329.98,0,47.33
1,9.48,1,24.99,24.99,0,9.48
2,136.206,10,21.08,581.76,1,100.65
3,5.02,1,25.97,25.97,0,5.02
10,64.482,1,"1,095.90","1,095.90",0,-11.44
5,33.14,1,45.95,45.95,0,33.14
1,4.621,1,4.99,4.99,0,1.09
3,19.48,2,61.97,71.96,0,19.47
1,2.05,1,7.99,7.99,0,2.05
1,19.884,4,17.99,424.89,0,-22.82
3,659.49,17,26.47,"2,938.76",3,460.77
3,12.842,1,479.97,479.97,0,8.66
1,13.23,1,179.99,179.99,0,9.85
1,-11.866,1,399.99,399.99,0,-13
12,458.383,4,"1,923.90","3,398.56",0,28.84
2,159.355,3,899.98,"1,004.95",0,93.08
2,63.347,3,195.98,460.96,0,131.96
1,111.107,4,349.99,769.94,1,93.46
4,-267.226,9,55.96,"2,245.73",2,-488.03
1,38.684,3,34.99,201.97,1,36.1
3,159.551,14,283.97,"3,863.72",2,-269.67
1,-4.67,2,129.99,144.98,0,-4.67
1,69.98,2,69.99,89.98,0,85.47
2,536.347,5,159.98,"2,944.83",0,280.75
1,21.147,1,109.99,109.99,0,5.99
3,42.654,2,155.97,255.96,0,26.28
1,2.031,1,18.99,18.99,0,2.01
2,7.4,2,27.48,29.47,0,7.4
4,41.214,2,33.96,115.91,0,36.37
1,49.448,6,43.96,903.94,0,-5.66
1,2.74,1,5.99,5.99,0,2.74
3,-255.111,5,323.94,"1,636.91",1,-459.38
7,210.506,5,464.72,904.32,0,163.72
4,60.598,3,56.96,102.01,1,56.96
1,-65.253,2,539.96,664.94,1,-96.8
1,17.409,1,47.96,47.96,0,12.99
3,190.39,4,671.97,"1,116.91",2,77.11
1,154.858,11,99.99,"3,420.80",1,45
7,42.639,3,202.99,304.56,0,21.78
3,25.694,1,55.97,55.97,1,20.04
1,-6.858,3,24.99,408.94,0,-21.66
2,238.568,4,101.08,"1,024.65",0,128.13
2,138.565,2,5.99,737.88,0,55.84
2,5.92,1,39.98,39.98,0,5.92
6,89.341,3,58.94,211.9,0,63.6
2,262.287,10,92.98,"1,107.66",0,103.77
1,-25.735,1,349.99,349.99,0,-76.05
1,1.435,1,9.99,9.99,0,1.03
2,434.158,7,219.98,"1,563.86",0,264.01
3,108.419,2,709.97,713.46,0,-33.42
1,1.644,1,5.99,5.99,0,0.89
2,161.312,4,49.98,185.9,2,40.72
2,2.243,2,304.98,429.94,0,-50.79
3,112.732,10,90.97,707.81,3,27.41
1,167.017,5,47.98,"1,162.92",1,104.08
6,-45.197,1,373,373,0,-60.91
3,40.464,2,31.97,92.43,1,28.99
1,21.528,2,35.99,55.98,1,17.27
2,25.878,2,109.98,116.66,0,19.23
2,49.324,4,17.98,74.94,1,46.03
1,39.179,5,8.99,129.91,1,31.11
4,139.264,3,55.96,955.86,0,67.58
2,-94.08,1,309.98,309.98,0,-109.54
1,-16.59,2,32.99,33,0,-19
3,288.154,7,87.97,"1,033.42",0,224.21
4,-41.293,1,317.96,317.96,0,-46.5
1,-65.165,6,229.99,884.92,0,-109.89
1,285.482,3,899.99,912.97,0,17.79
5,678.162,7,"1,187.95","4,118.95",3,157.58
2,50.153,2,44.98,84.97,0,35.99
1,1.497,1,99.99,99.99,0,-0.83
1,16.019,1,34.99,34.99,1,12.24
2,-25.94,1,249.98,249.98,0,-25.94
3,0,1,26.99,26.99,0,4.81
7,148.659,1,619.93,619.93,0,82.17
3,119.631,12,949.97,"3,178.57",3,42.86
1,6.49,1,11.99,11.99,1,6.49
1,66.51,7,14.99,"1,773.90",1,-49.45
2,0.642,1,51.98,51.98,0,-10.62
3,-14.781,3,182.97,313.93,1,-34.46
1,4.427,1,36.99,36.99,0,2.99
2,7.855,1,27.98,27.98,0,6.52
2,79.695,6,112.95,287.85,1,73.81
3,315.838,13,57.97,699.37,2,268.36
1,69.98,2,69.99,69.99,0,69.98
1,4.107,1,4.99,4.99,0,4
1,604.525,14,499.99,"4,475.52",4,176.89
1,34.79,1,188.99,188.99,0,0
1,336.14,8,99.99,"1,354.76",1,202.14
1,210.66,10,44.99,"1,761.82",2,91.61
13,448.124,9,"1,107.84","3,014.24",4,316.45
2,93.911,1,409.98,409.98,0,27.37
1,-54.434,3,169.99,509.61,0,-61.45
2,285.591,4,949.98,"1,394.87",0,236.07
3,34.723,4,109.97,252.94,0,149.81
1,38.816,1,109.99,109.99,0,37.27
1,23.274,2,24.99,77.98,0,16.25
2,144.192,3,39.98,331.88,0,130.52
2,131.323,6,33.98,515.89,2,60.87
10,96.551,6,999.9,"1,750.82",0,-34.6
2,148.265,2,669.98,704.97,0,91.14
2,17.761,1,65.98,65.98,0,4.87
4,74.673,1,174.96,174.96,1,34.94
1,199.135,15,99.99,"1,946.78",1,110.83
1,200.368,1,429.99,429.99,0,25.8
1,22.477,12,474.96,"2,446.32",3,-69.88
1,21.539,1,49.99,49.99,0,-0.67
1,9.411,1,29.99,29.99,0,8.4
4,-15.263,2,361.96,380.93,0,-67.4
4,27.928,1,50.96,50.96,0,25.23
1,10.388,1,19.99,19.99,0,5.99
7,59.149,6,84.93,246.77,3,37.25
2,13.247,1,69.98,69.98,0,7.82
1,-94.053,3,339.96,747.94,0,-186.68
2,5.866,1,409.98,409.98,0,-136.36
2,27.741,2,45.98,150.97,0,13.69
7,109.393,5,61.93,213.87,1,85.73
1,107.313,2,99.99,179.98,0,79.98
1,4.84,1,14.99,14.99,0,4.84
2,27.054,2,19.98,23.85,0,10.65
4,156.991,4,210.25,504.08,1,118.09
2,70.659,4,174.98,179.96,1,-37.41
2,164.543,4,39.98,285.88,1,120.66
4,217.381,2,999.96,"1,098.93",0,117.17
2,119.143,4,57.98,827.92,2,-63.46
2,-40.054,1,284.98,284.98,0,-41.05
3,474.506,11,102.33,"2,147.79",0,375.35
1,-15.805,2,589.99,857.97,0,-73.69
1,101.619,5,59.99,"1,384.95",0,-174
1,647.002,4,259.99,"1,709.92",1,569.92
1,0.92,1,8.99,8.99,0,0.92
3,53.13,1,289.97,289.97,0,53.13
2,122.851,2,6.98,366.96,0,-6.68
2,79.039,10,101.68,289.87,1,54.95
4,332.023,12,170.42,994.4,1,321.65
1,0.5,1,1.99,1.99,0,0.5
2,2.1,1,7.98,7.98,0,2.1
1,137.377,6,24.99,695.89,0,70.4
1,-14.965,1,49.99,49.99,0,-18.01
4,50.244,3,582.96,774.91,0,-16.08
1,203.501,2,79.99,779.98,0,-116.31
2,9.708,4,3.5,62.49,0,7.56
1,-2.962,1,0.01,0.01,0,-2.98
1,37.965,1,89.99,89.99,0,36
1,6.977,1,8.99,8.99,0,6.79
5,24.962,1,46.55,46.55,0,22.27
3,114.549,3,936.94,"1,221.89",1,18.62
1,31.963,1,159.99,159.99,0,27.99
1,61.47,1,74.99,74.99,0,61.04
1,12.944,2,11.99,43.98,0,10.29
1,43.815,4,7.99,74.9,0,37.7
3,13.154,1,34.97,34.97,0,10.19
3,100.959,5,33.97,892.82,1,49.48
1,14.762,1,72.99,72.99,0,0.82
1,1.76,1,3.99,3.99,0,1.76
1,27.586,2,69.99,169.98,1,-0.02
7,76.559,2,275.9,320.89,1,66.64
2,27.421,1,37.98,37.98,0,17.77
5,56.987,4,84.43,272.38,0,23.46
1,40.869,1,329.99,329.99,0,31.53
3,53.483,4,26.97,86.93,1,48.53
2,3.13,1,9.08,9.08,0,3.13
1,0.9,1,15,15,0,0.9
1,1.48,2,1.99,2.98,0,1.48
3,40.595,1,402.37,402.37,1,34.99
3,259.62,2,689.92,"1,029.90",0,211.21
2,14.532,5,459.98,"1,009.94",1,-273.46
3,14.48,1,76.97,76.97,0,14.48
2,31.94,2,31.98,61.95,0,30.39
2,18.502,1,61.98,61.98,0,8.25
4,65.114,2,199.96,259.94,1,58.48
1,51.528,5,399.99,859.97,1,"-1,461.77"
1,2.95,1,5.99,5.99,0,2.95
1,"1,400.67",14,149.99,"9,227.27",2,"1,015.44"
1,260.018,15,14.99,"1,618.77",2,189.38
8,31.452,1,720.91,720.91,0,-82.7
1,98.215,6,19.99,534.92,0,60.4
1,5.717,1,44.99,44.99,0,2.99
2,-108.368,4,455.98,"1,002.91",0,-115.34
7,383.897,2,"1,089.93","1,139.92",0,177.24
3,13.405,2,11.67,68.64,0,12.44
6,189.971,2,584.94,"1,319.91",0,-12.27
1,16.99,2,9.99,27.98,1,16.99
4,200.808,9,12.46,801.36,4,59.66
3,334.692,6,559.97,"1,414.87",1,175.54
1,23.577,1,49.99,49.99,0,20
3,110.578,2,109.97,192.93,0,92
3,41.092,1,73.47,73.47,0,40.22
1,1.236,1,1.99,1.99,0,0.79
1,1.22,1,5.99,5.99,0,1.22
1,8.547,1,19.99,19.99,0,8
1,21.953,2,19.99,49.96,0,18.06
1,9.29,1,59.99,59.99,0,9.29
2,196.45,1,335.95,335.95,0,-19.05
2,252.491,16,236.98,"1,226.74",2,157.84
1,7.16,1,99.95,99.95,0,7.05
2,83.396,2,629.98,633.97,0,35.35
1,35.356,4,74.99,484.94,0,127.02
3,9.005,1,525.97,525.97,0,-71.45
5,109.855,5,212.95,398.88,0,83.49
1,110.684,3,599.99,"1,657.90",1,-829.82
2,3.5,1,10.98,10.98,0,3.5
4,88.459,2,559.96,589.95,0,29.82
6,103.57,1,399.96,399.96,0,43.58
5,109.737,3,174.95,221.89,0,98.64
4,23.64,1,659.98,659.98,0,-76.35
1,-13.854,3,109.99,139.95,0,-41.04
2,-68.461,1,379.98,379.98,0,-84.56
1,77.386,4,39.99,"1,048.89",0,-26.02
3,78.248,1,96.97,96.97,0,76.27
2,23.577,2,22.98,36.97,0,19.44
1,16.02,1,17.99,17.99,0,15.5
7,107.41,1,329.93,329.93,0,101.82
10,489.698,3,"1,420.70","1,575.14",2,399.96
2,34.864,1,739.98,739.98,0,-45.55
5,528.626,3,"1,669.95","2,871.02",1,417.66
2,42.845,2,34.98,64.97,0,34.57
1,23.541,2,35.99,47.98,1,21.65
2,144.779,9,29.99,"1,045.84",3,278.16
1,448.804,9,159.99,"2,569.84",1,234.78
1,11.8,1,29.99,29.99,0,11.8
2,78.295,3,329.98,381.94,0,65.17
2,20.157,4,179.95,415.89,0,-38.09
2,27.053,2,26.98,76.96,1,25.57
2,5.12,1,9.98,9.98,0,5.12
1,54.833,1,409.99,409.99,0,43.7
3,15.56,2,6.63,34.62,0,15.56
4,36.208,2,9.46,241.92,0,31
2,81.185,4,393.98,"1,848.59",1,-43.27
1,56.69,5,79.99,799.47,0,-5.73
4,218.37,2,"1,039.93","1,661.89",0,57.96
1,-7.01,1,359.99,359.99,0,-7.01
6,"1,013.53",14,82.04,"6,276.62",1,708.24
2,193.842,3,214.98,"1,499.93",0,153.76
3,3.49,1,6.87,6.87,0,3.49
3,16.51,1,375.97,375.97,1,16.51
2,348.119,16,9.28,"1,456.82",1,226.84
1,41.474,2,59.99,70.97,0,30.76
7,192.83,1,891.93,891.93,0,169.15
2,77.508,3,289.98,423.95,1,55.27
3,429.976,32,51.94,"1,997.27",2,353.58
3,152.2,1,939.97,939.97,0,140.96
1,46.47,2,289.99,569.98,1,46.47
3,19.566,1,83.97,83.97,0,5.82
1,62.546,4,19.99,297.97,1,61.1
1,-58.932,1,599.99,599.99,0,-144
1,11.99,1,24.99,24.99,0,11.99
1,80.902,8,59.99,188.86,3,73.76
2,422.605,5,679.98,"1,458.87",1,306.95
1,24.78,1,289.99,289.99,0,24.78
1,27.584,1,179.99,179.99,0,14.99
1,6.78,2,4.99,11.98,0,3.65
2,9.535,1,11.98,11.98,0,9.31
2,34.07,1,109.98,109.98,0,34.07
1,99.057,2,12.99,660.42,0,94.6
4,61.783,1,207.96,207.96,1,57.76
1,13.866,1,99.99,99.99,0,6.99
3,241.377,4,15.97,"1,595.85",1,89.49
2,-6.074,2,66.98,412.95,0,-130.91
2,14.673,1,61.98,61.98,0,10.83
2,45.16,1,419.98,419.98,0,45.16
5,278.296,4,667.95,"1,335.90",1,154.14
1,-51.689,1,38.88,38.88,0,-138.75
5,28.783,2,128.95,518.92,0,-3.43
2,41.495,2,392.98,446.03,0,36.59
3,250.129,1,699.96,699.96,0,132.88
4,52.081,3,223.93,"1,595.87",0,-17.32
2,18.924,1,42.98,42.98,0,17.34
2,9.965,1,14.98,14.98,0,9.91
2,-12.6,1,599.98,599.98,0,-12.6
3,198.43,6,34.67,324.72,0,162.99
1,18.482,1,39.99,39.99,1,4.47
2,-82.667,4,399.95,500.92,0,-210.56
1,49.971,3,39.99,136.94,0,30.88
1,24.588,1,699.99,699.99,0,-53.01
1,-13.44,1,89.99,89.99,0,-13.44
1,-13.79,1,459.99,459.99,0,-13.79
2,6.03,1,27.48,27.48,0,6.03
3,30.104,3,22.17,122.15,2,28.35
1,84.076,3,99.99,248.95,0,77.97
2,30.481,4,66.98,265.41,0,10.28
6,354.682,13,395.91,"1,492.48",3,150.42
2,139.275,6,69.98,281.38,3,99.42
3,75.283,3,203.96,241.94,0,46.6
2,228.594,11,379.98,"1,769.19",0,106.67
1,534.514,8,11.99,"1,741.03",4,310.7
3,53.233,6,76.97,168.37,0,38.55
3,17.206,1,32.97,32.97,0,11.79
2,0,1,0,0,0,0
2,240.362,11,119.98,"1,455.72",0,198.08
1,27.067,3,63.99,130.97,0,20.8
1,-286.642,2,299.96,599.92,1,-375.15
2,171.134,10,81.08,"1,594.41",1,53.56
3,-4.599,1,394.97,394.97,1,-61.21
1,17.551,1,24.99,24.99,0,9.99
2,3.384,1,9.98,9.98,0,1.07
1,29.433,2,36.33,66.32,1,26.47
1,3.126,1,4.99,4.99,0,2.49
6,608.16,9,697.87,"2,248.21",1,432.39
4,20.846,1,40.92,40.92,0,20.57
2,71.015,2,65.98,265.94,1,70.91
5,6.566,1,44.95,44.95,0,5.53
1,10.011,1,29.99,29.99,0,9.75
1,38.613,3,9.99,112.94,2,27.35
4,44.258,9,58.13,658.82,1,9.06
8,157.375,5,429.42,"1,127.30",1,70.42
5,204.098,1,587.95,587.95,0,202.03
2,25.457,1,27.98,27.98,0,18.93
1,16.696,1,89.99,89.99,1,10.99
2,29.27,1,94.98,94.98,0,29.27
3,"1,121.80",24,148.67,"3,572.23",9,"1,046.30"
2,84.989,2,389.98,389.98,0,46.46
4,18.769,1,66.96,66.96,0,18.42
4,-30.742,1,339.96,339.96,0,-78.66
2,29.668,1,85.97,85.97,0,28.99
2,29.575,5,3.48,110.11,0,15.96
2,15.488,1,30.98,30.98,0,14.54
1,0.54,1,1.09,1.09,0,0.54
1,27.611,3,5.99,103.95,1,11.91
3,35.461,4,399.97,437.92,2,18.86
2,-37.379,2,284.98,324.96,0,-58.15
1,10.82,1,31.99,31.99,0,9.2
1,30.091,2,5.99,305.98,1,17.26
4,-2.211,3,362.87,724.82,0,-89.14
2,9.119,4,12.98,294.94,2,2.71
2,15.568,2,819.95,892.93,0,4.83
4,27.58,3,649.96,"1,325.90",1,27.58
4,83.049,3,348.96,598.93,0,66.93
1,24.948,1,59.99,59.99,0,20.99
2,184.775,1,319.98,319.98,0,2.07
1,69.57,3,9.99,101.95,1,51.54
6,32.906,2,13.94,58.89,0,20.1
2,56.517,3,81.28,161.26,0,28.19
3,39.376,1,56.97,56.97,0,38.63
2,6.32,1,9.98,9.98,0,6.32
1,365.007,7,54.99,"1,505.88",0,286.31
1,36.166,1,279.99,279.99,0,-24.38
8,18.595,1,45.92,45.92,1,16.18
3,61.882,3,79.97,181.92,2,57.62
1,18.297,1,249.99,249.99,0,9.99
1,102.787,7,12.99,160.77,0,88.89
1,60.632,3,46.99,186.95,0,19.76
2,67.341,5,329.98,"1,094.93",0,64.84
5,51.516,2,114.25,134.24,0,47.74
1,23.789,1,47.99,47.99,0,18.62
1,2.04,1,7.99,7.99,0,2.04
9,50.266,3,50.71,84.54,0,47.24
1,90.04,3,69.99,268.95,1,212.02
4,232.676,1,574.96,574.96,0,-45.13
2,23.166,1,69.98,69.98,0,12.36
3,"2,100.19",12,464.97,"15,850.31",0,-647.15
2,919.678,20,101.68,"6,613.49",3,311.82
2,35.055,1,86.98,86.98,0,5.79
2,8.04,1,17.98,17.98,0,8.04
1,2.875,1,3.99,3.99,0,2.14
1,42.42,1,129.99,129.99,0,27.79
1,15.332,1,19.99,19.99,0,14.9
2,9.452,1,33.98,33.98,0,7.05
1,3.207,1,5.99,5.99,0,3.17
2,104.192,2,15.98,"1,320.95",0,-231.31
9,65.188,1,116.91,116.91,0,43.7
1,6.99,1,12.99,12.99,0,6.99
5,310.135,7,188.45,"1,668.40",0,218.39
4,236.436,1,579.95,579.95,0,107.61
3,49.692,2,59.97,119.96,1,44.44
2,62.479,2,74.98,454.96,1,3.62
2,206.272,3,951.98,"1,851.94",1,30.97
6,93.018,2,472.94,478.93,0,79.07
1,69.98,2,69.99,69.99,0,69.98
1,45.148,3,29.99,149.97,0,44.5
4,9.44,2,23.16,43.14,1,9.32
3,-65.612,1,331.94,331.94,0,-65.65
1,37.202,7,63.99,207.74,2,22.01
11,79.212,1,775.89,775.89,0,40.06
2,110.5,7,39.98,162.84,0,89.23
1,33.545,11,4.99,288.84,3,12.47
2,16.053,1,21.48,21.48,0,10.79
1,70.304,2,299.99,669.98,0,65.13
1,16.131,1,34.99,34.99,0,11.5
6,29.977,2,578.94,578.94,1,-18.65
2,49.485,5,31.68,171.62,1,36.92
1,212.105,12,72.99,"1,696.77",1,-31.42
5,70.537,1,676.95,676.95,0,35.05
2,2.244,1,8.98,8.98,0,1.19
1,869.136,38,53.97,"2,246.01",1,666.81
2,17.66,2,31.98,36.7,0,17.66
2,82.069,11,52.98,396.24,3,51
5,75.346,2,167.95,857.91,0,-4.99
3,21.33,1,53.27,53.27,0,21.33
4,132.719,5,15.06,487.48,0,99.98
2,162.72,2,519.98,531.97,1,162.72
4,218.504,10,67.46,"1,831.39",1,206.46
8,30.057,1,48.92,48.92,0,27.85
2,211.105,10,59.98,"1,530.67",0,52.75
2,-13.245,2,558.98,563.97,0,-13.56
1,64.81,3,84.99,231.94,0,54.93
4,28.247,2,64.96,121.64,0,-0.83
1,5.615,1,29.99,29.99,0,3.65
4,6.5,1,11.96,11.96,0,6.15
2,111.297,1,409.98,409.98,0,50.31
2,276.999,2,579.98,579.98,0,60.15
1,58.342,5,459.99,"1,657.94",2,12.3
3,31.701,3,57.97,82.94,0,9.49
1,-33.897,2,4.99,504.98,0,-95.57
1,-41.794,3,399.99,"1,319.95",0,-102.25
1,8.53,1,34.99,34.99,0,8.53
6,172.72,3,"1,404.96","1,769.89",0,106.91
4,31.449,1,84.96,84.96,0,18.77
3,72.496,3,29.97,131.92,1,55.07
4,36.818,1,71.96,71.96,0,31.91
9,20.263,2,765.52,"1,025.50",0,-161.33
2,134.204,3,"1,007.98","1,092.96",0,39.99
3,23.428,1,599.98,599.98,0,20.99
5,16.54,1,27.65,27.65,0,16.54
1,35.734,2,275.96,335.89,0,33.23
3,-0.744,3,0,454.95,0,-3.54
5,-0.743,3,455.92,617.85,0,-15.66
10,521.2,3,"1,495.91","1,672.86",1,424.1
4,29.511,2,47.96,120.94,1,24.56
3,45.751,1,88.97,88.97,0,28.15
1,8.662,2,799.99,"1,999.97",1,-81.07
1,143.937,6,111.96,387.88,2,62.22
2,168.586,6,189.98,764.98,4,85.53
1,9.28,1,14.99,14.99,0,9.28
9,152.756,8,190.91,"1,012.40",0,65.71
4,10.332,1,15.96,15.96,0,10.23
1,29.552,2,19.99,39.98,0,28.06
9,534.799,4,925.91,"3,225.77",0,-340.58
7,212.306,1,658.93,658.93,0,62.01
10,43.214,1,769.9,769.9,0,-28.07
2,11.658,1,13.98,13.98,0,11.42
2,4.019,1,9.98,9.98,0,3.23
1,106.759,1,419.99,419.99,0,-89.96
9,377.376,4,408.88,"2,960.65",2,134.71
3,514.853,4,67.97,"2,272.31",1,523.21
3,30.927,1,136.97,136.97,0,23.82
3,47.262,3,86.47,164.45,0,11.88
1,132.862,2,21.98,737.95,1,-355.61
1,8.848,2,9.99,19.98,1,8.12
1,1.272,1,19.99,19.99,0,1.16
2,28.914,1,382.48,382.48,0,7.39
2,19.748,2,52.95,61.94,0,16.3
6,433.832,2,446.94,"1,107.90",0,243.46
1,25.263,3,14.99,56.97,0,24.1
1,5.94,1,19.99,19.99,0,5.29
4,6.924,1,20.96,20.96,0,5.54
4,-16.343,1,213.36,213.36,0,-24.71
2,62.124,8,23.95,205.83,2,49.39
2,135.344,3,86.98,286.95,0,114.21
5,170.52,1,516.95,516.95,1,124.73
2,6.68,1,12.48,12.48,0,6.48
1,74.099,8,56.69,456.35,2,32.08
1,17.73,1,224.99,224.99,0,17.73
1,6.338,2,1.99,10.97,0,2.65
3,35.34,2,5.17,68.16,1,35.34
2,26.844,1,"1,149.98","1,149.98",0,16.42
2,32.881,1,96.98,96.98,0,24.99
3,305.278,6,259.97,"1,325.85",0,203.88
2,11.216,1,15.98,15.98,0,4.44
1,10.47,1,59.99,59.99,0,5.86
2,7.277,2,7.98,19.97,0,5.67
1,-11.856,1,399.99,399.99,0,-12.99
2,146.758,6,71.98,364.9,0,38.77
1,-3.852,1,149.99,149.99,0,-4.85
1,6.99,1,12.99,12.99,0,6.99
1,85.54,3,8.99,159.41,1,76.65
1,-38.268,2,1.99,401.98,0,-112.88
1,1.37,1,2.99,2.99,0,1.37
2,11.385,1,69.98,69.98,0,17.99
3,85.938,1,"1,011.97","1,011.97",0,16.77
1,69.425,2,249.99,254.98,0,3.45
1,35.369,3,359.99,"1,369.93",0,23.98
2,54.46,2,"1,169.98","1,269.97",0,-362.51
1,11.75,2,39.99,69.98,1,5.82
9,484.691,2,"1,078.91","1,818.88",0,376.83
2,246.449,2,559.98,"1,151.74",1,-77.7
3,32.725,2,297.97,347.96,0,4.49
10,81.039,1,950.9,950.9,0,-25.15
3,-53.225,7,26.67,451.93,2,-69.62
5,228.327,3,480.94,568.88,0,200.58
1,6.021,1,59.99,59.99,0,-1.6
1,110.62,7,24.99,757.9,0,23.73
3,10.784,1,52.97,52.97,0,9.24
1,100.052,6,399.99,771.91,0,25.69
2,22.849,1,54.98,54.98,0,14.33
2,43.038,1,119.98,119.98,0,2.89
5,46.359,4,52.95,140.88,0,45.03
4,8.698,1,14.96,14.96,0,7.77
2,91.574,1,579.98,579.98,0,8.27
1,13.99,1,99.99,99.99,0,13.99
2,74.102,6,27.98,338.39,1,69.05
4,109.805,2,131.96,241.94,1,95.79
2,125.81,8,269.98,"1,451.86",3,26.77
2,13.532,1,27.98,27.98,0,4.67
3,40.066,3,56.97,87.91,0,34.52
2,50.173,4,14.98,100.93,1,35.33
1,60.082,2,299.99,599.97,0,47.47
5,"2,207.88",28,211.92,"4,378.94",5,"1,721.26"
5,23.977,1,338.75,338.75,0,23.76
2,59.199,1,156.98,156.98,0,29.8
4,427.555,1,614.46,614.46,0,-35.3
7,13.874,1,34.93,34.93,0,11.95
1,"1,735.82",14,159.99,"8,946.67",6,"1,525.34"
3,152.724,2,55.97,794.29,0,117.19
11,52.393,4,400.89,483.81,0,33.97
1,-16.56,1,299.99,299.99,0,-16.56
1,9.813,2,89.99,94.98,0,7.01
1,1.46,1,3.99,3.99,0,1.46
7,76.191,4,231.43,283.34,0,63.51
2,220.77,9,399.98,"1,018.97",2,141.2
2,-2.448,4,75.98,409.92,0,-2.74
2,43.488,2,399.98,444.96,0,36.53
4,250.93,11,560.93,"2,580.71",0,14.77
2,45.259,1,449.98,449.98,0,19.83
3,16.73,1,81.97,81.97,0,16.73
1,50.402,1,189.99,189.99,0,39.98
1,74.848,1,649.99,649.99,0,-0.89
2,49.825,2,139.98,189.97,0,2.81
1,3.173,1,3.99,3.99,0,3.09
3,54.378,1,326.97,326.97,0,53.48
4,296.988,3,"1,229.96","1,279.92",0,111.17
7,81.185,1,420.63,420.63,0,24.33
3,24.4,1,51.97,51.97,0,16.78
1,191.118,6,69.99,"1,444.93",1,-29.19
6,446.924,2,668.91,"1,297.89",0,295.25
2,69.598,3,7.95,118.91,0,65.02
1,91.265,4,17.99,143.95,0,61.09
2,-175.992,5,164.98,"1,038.90",1,-241.32
1,28.395,2,45.99,145.98,0,11.05
5,23.331,2,30.94,77.29,1,21.11
16,604.686,2,"7,529.65","7,754.63",1,388.26
2,14.34,1,59.98,59.98,0,14.34
3,25.658,2,188.97,238.96,0,-36.48
2,127.279,8,399.98,589.87,0,92.16
2,2.49,1,11.07,11.07,0,2.49
1,47.676,1,299.99,299.99,0,2.99
6,97.078,1,544.91,544.91,0,16.86
1,96.067,8,29.99,"2,836.80",0,37.55
2,6.677,1,9.98,9.98,0,6.57
5,67.045,1,434.97,434.97,0,-36.07
4,78.329,12,39.46,261.33,0,65.66
1,273.594,6,44.99,"1,050.85",0,235.98
2,21.56,1,42.98,42.98,0,21.56
4,757.847,5,"1,125.96","4,785.82",0,602.52
1,97.212,6,17.99,305.84,0,79.29
2,90.338,2,559.98,"1,009.96",2,-35.63
5,233.692,16,41.95,695.6,1,192.95
4,284.741,1,884.96,884.96,1,193.11
2,2.07,1,4.18,4.18,0,2.07
11,690.083,1,"2,234.59","2,234.59",1,686.37
1,25.607,1,64.99,64.99,0,19.47
2,182.525,11,25.98,420.94,0,170.04
4,294.78,2,"1,114.96","1,253.71",1,177.23
1,10.625,1,62.99,62.99,0,1.39
1,15.885,1,19.99,19.99,0,15.67
2,-51.967,2,259.98,"1,561.66",0,-165.26
4,39.931,1,80.96,80.96,0,33.88
3,14.8,1,36.97,36.97,0,14.8
3,91.785,6,12.97,626.85,0,-21.18
2,48.884,1,153.98,153.98,0,30.92
2,97.391,1,509.98,509.98,0,-54.55
1,98.964,3,359.99,"1,337.93",1,-13.77
4,60.075,6,26.46,132.83,1,55.5
1,40,1,359.98,359.98,0,40
